time,open,high,low,close,tick_volume,spread,real_volume
1737729840,1.04824,1.0483,1.04819,1.0482,13,4,0
1737729900,1.04819,1.04819,1.04804,1.04804,14,4,0
1737729960,1.04803,1.04803,1.04759,1.04772,37,4,0
1737730020,1.04773,1.04782,1.04767,1.04767,24,4,0
1737730080,1.04769,1.0477,1.04764,1.0477,24,4,0
1737730140,1.0477,1.04771,1.04762,1.04764,30,4,0
1737730200,1.04765,1.04778,1.04761,1.04761,27,5,0
1737730260,1.04761,1.04765,1.04755,1.04761,27,5,0
1737730320,1.0476,1.04775,1.04759,1.04773,26,5,0
1737730380,1.04775,1.04775,1.0475,1.0475,23,5,0
1737730440,1.0475,1.04752,1.04734,1.04739,30,4,0
1737730500,1.04747,1.04755,1.04736,1.04739,40,4,0
1737730560,1.0474,1.04773,1.04732,1.04764,56,4,0
1737730620,1.0477,1.04772,1.04741,1.04747,61,4,0
1737730680,1.04748,1.04751,1.04734,1.04739,57,4,0
1737730740,1.04737,1.04748,1.04732,1.04736,44,4,0
1737730800,1.04738,1.04748,1.04722,1.04743,62,4,0
1737730860,1.04743,1.04762,1.04739,1.04759,63,4,0
1737730920,1.04759,1.04772,1.04756,1.04766,42,4,0
1737730980,1.04766,1.04777,1.0476,1.04766,49,4,0
1737731040,1.04766,1.0479,1.04765,1.0479,35,4,0
1737731100,1.04791,1.04799,1.04781,1.04789,36,4,0
1737731160,1.0479,1.0479,1.04776,1.04783,36,4,0
1737731220,1.04781,1.04789,1.04776,1.04777,40,4,0
1737731280,1.04778,1.04781,1.04765,1.04774,38,4,0
1737731340,1.04774,1.04774,1.04693,1.04714,47,4,0
1737731400,1.04714,1.0473,1.04707,1.04712,64,4,0
1737731460,1.04712,1.04729,1.04707,1.04719,56,4,0
1737731520,1.04719,1.04726,1.04713,1.04726,34,4,0
1737731580,1.04725,1.04747,1.04724,1.04743,47,4,0
1737731640,1.04742,1.04748,1.0471,1.04729,40,4,0
1737731700,1.04726,1.0474,1.04724,1.04738,38,4,0
1737731760,1.04736,1.04765,1.04736,1.04746,49,4,0
1737731820,1.0475,1.0475,1.04706,1.04707,54,4,0
1737731880,1.04707,1.04711,1.04693,1.047,59,4,0
1737731940,1.04701,1.04704,1.04665,1.04674,55,4,0
1737732000,1.04674,1.0468,1.04665,1.04671,52,4,0
1737732060,1.04671,1.04688,1.04671,1.0468,38,4,0
1737732120,1.04683,1.04694,1.04666,1.04677,50,4,0
1737732180,1.04677,1.04681,1.04665,1.04666,39,4,0
1737732240,1.04666,1.04707,1.04665,1.04695,46,4,0
1737732300,1.04697,1.04702,1.04668,1.04671,35,4,0
1737732360,1.04675,1.04693,1.04675,1.04689,39,4,0
1737732420,1.04685,1.04693,1.0467,1.04674,33,4,0
1737732480,1.04675,1.04689,1.04663,1.04663,26,4,0
1737732540,1.04661,1.04667,1.0466,1.04666,35,4,0
1737732600,1.04666,1.04667,1.04661,1.04665,36,4,0
1737732660,1.04665,1.04681,1.04661,1.04681,34,4,0
1737732720,1.0468,1.04695,1.04672,1.04693,39,4,0
1737732780,1.04692,1.04693,1.0467,1.04681,39,4,0
1737732840,1.04681,1.04692,1.04661,1.04665,41,4,0
1737732900,1.04666,1.04677,1.0466,1.0467,36,4,0
1737732960,1.04671,1.04671,1.04647,1.04656,38,4,0
1737733020,1.04656,1.0467,1.04641,1.04645,49,4,0
1737733080,1.04648,1.04661,1.04635,1.04659,36,4,0
1737733140,1.04659,1.04662,1.04651,1.04661,35,4,0
1737733200,1.0466,1.0466,1.04647,1.04656,37,4,0
1737733260,1.04657,1.04664,1.0465,1.04661,30,4,0
1737733320,1.04662,1.04668,1.04656,1.0466,29,4,0
1737733380,1.04658,1.04675,1.04655,1.04675,28,4,0
1737733440,1.04677,1.04704,1.04669,1.04704,58,4,0
1737733500,1.047,1.04711,1.04695,1.04711,36,4,0
1737733560,1.04714,1.04714,1.04693,1.04709,37,4,0
1737733620,1.04711,1.04722,1.04708,1.04716,31,4,0
1737733680,1.04716,1.04725,1.04711,1.04717,38,4,0
1737733740,1.04715,1.04724,1.04713,1.04722,28,4,0
1737733800,1.04721,1.04731,1.04709,1.04717,35,4,0
1737733860,1.04716,1.04725,1.04716,1.0472,31,4,0
1737733920,1.04721,1.04722,1.04707,1.04711,32,4,0
1737733980,1.04713,1.04713,1.04698,1.04698,39,4,0
1737734040,1.04698,1.04699,1.04673,1.0468,53,4,0
1737734100,1.04683,1.04693,1.04677,1.04682,40,4,0
1737734160,1.04682,1.04696,1.04682,1.04694,24,4,0
1737734220,1.04691,1.04691,1.04671,1.04683,46,4,0
1737734280,1.04683,1.04686,1.04675,1.0468,44,4,0
1737734340,1.0468,1.04688,1.0468,1.04685,23,4,0
1737734400,1.04685,1.04702,1.04678,1.04697,33,4,0
1737734460,1.04699,1.04699,1.04676,1.0468,41,4,0
1737734520,1.0468,1.047,1.04671,1.04676,36,3,0
1737734580,1.04676,1.04692,1.04671,1.04687,37,4,0
1737734640,1.04687,1.04689,1.04682,1.04687,27,4,0
1737734700,1.04687,1.04692,1.04673,1.04689,40,4,0
1737734760,1.04689,1.04706,1.04686,1.04697,35,4,0
1737734820,1.04698,1.0472,1.04695,1.04716,36,4,0
1737734880,1.04714,1.04721,1.0471,1.0472,35,4,0
1737734940,1.0472,1.04743,1.04717,1.04738,44,4,0
1737735000,1.04738,1.04742,1.04732,1.0474,42,4,0
1737735060,1.0474,1.0474,1.04718,1.0472,39,4,0
1737735120,1.04721,1.04729,1.04712,1.04722,28,4,0
1737735180,1.04724,1.0475,1.04724,1.04741,47,4,0
1737735240,1.04737,1.04741,1.04725,1.04737,51,4,0
1737735300,1.04736,1.04739,1.04725,1.04737,41,4,0
1737735360,1.04732,1.04745,1.04726,1.04738,41,4,0
1737735420,1.04737,1.04757,1.04736,1.04753,47,4,0
1737735480,1.04753,1.04763,1.04743,1.04743,40,4,0
1737735540,1.04742,1.04743,1.0473,1.04741,29,4,0
1737735600,1.04741,1.04744,1.04734,1.04737,40,4,0
1737735660,1.04737,1.04738,1.04726,1.04726,24,4,0
1737735720,1.04725,1.04751,1.04718,1.04751,40,4,0
1737735780,1.04752,1.04753,1.0473,1.0473,33,4,0
1737735840,1.0473,1.04753,1.0473,1.04752,29,4,0
1737735900,1.04755,1.04758,1.04746,1.04747,34,3,0
1737735960,1.04748,1.04754,1.04731,1.04754,41,4,0
1737736020,1.04756,1.04772,1.04755,1.0477,35,4,0
1737736080,1.04771,1.04775,1.0475,1.0475,36,4,0
1737736140,1.04752,1.0476,1.04749,1.04751,44,4,0
1737736200,1.04752,1.04786,1.04752,1.04778,58,4,0
1737736260,1.04779,1.04805,1.04778,1.04796,53,4,0
1737736320,1.04795,1.04807,1.04789,1.04804,51,4,0
1737736380,1.04805,1.04828,1.04798,1.04827,51,4,0
1737736440,1.04827,1.04829,1.04803,1.04806,41,4,0
1737736500,1.04807,1.04807,1.0478,1.04786,46,4,0
1737736560,1.04786,1.04787,1.04769,1.04771,62,4,0
1737736620,1.04771,1.04776,1.04735,1.04744,56,4,0
1737736680,1.04745,1.04757,1.04722,1.04755,62,4,0
1737736740,1.04756,1.04757,1.04741,1.04757,49,4,0
1737736800,1.04757,1.04757,1.04726,1.04742,53,4,0
1737736860,1.04744,1.04765,1.04741,1.0475,60,4,0
1737736920,1.04751,1.04779,1.0475,1.04776,39,4,0
1737736980,1.04776,1.04781,1.04762,1.04765,50,4,0
1737737040,1.04766,1.04779,1.04752,1.04761,67,4,0
1737737100,1.04892,1.04929,1.04872,1.04881,111,3,0
1737737160,1.04878,1.04898,1.04827,1.04862,90,4,0
1737737220,1.04867,1.04897,1.0486,1.04894,81,4,0
1737737280,1.04897,1.04905,1.04872,1.04882,79,4,0
1737737340,1.04876,1.04886,1.04815,1.04845,77,4,0
1737737400,1.04846,1.04864,1.04837,1.04845,70,4,0
1737737460,1.04844,1.04846,1.04826,1.04838,61,4,0
1737737520,1.04839,1.04862,1.04835,1.04858,46,4,0
1737737580,1.04856,1.04889,1.04844,1.04881,74,4,0
1737737640,1.04894,1.049,1.04876,1.04876,60,4,0
1737737700,1.04873,1.04901,1.04873,1.04899,62,4,0
1737737760,1.049,1.04938,1.04899,1.04917,55,4,0
1737737820,1.04916,1.04927,1.04909,1.04912,43,4,0
1737737880,1.04911,1.04911,1.04887,1.04891,45,4,0
1737737940,1.04891,1.04926,1.04887,1.04909,59,4,0
1737738000,1.04907,1.04943,1.04896,1.04936,80,4,0
1737738060,1.04935,1.04945,1.04911,1.04911,61,4,0
1737738120,1.04912,1.04946,1.04911,1.04943,58,4,0
1737738180,1.04942,1.04991,1.04937,1.04991,64,4,0
1737738240,1.0499,1.04993,1.04945,1.04975,70,4,0
1737738300,1.04978,1.04987,1.04967,1.04987,70,4,0
1737738360,1.04989,1.05034,1.04976,1.0503,72,4,0
1737738420,1.05032,1.05032,1.05016,1.05023,70,4,0
1737738480,1.05022,1.05072,1.05021,1.05072,64,3,0
1737738540,1.05073,1.05111,1.05073,1.05081,86,4,0
1737738600,1.0508,1.05092,1.05046,1.0505,80,4,0
1737738660,1.05052,1.0506,1.05036,1.05046,73,4,0
1737738720,1.05048,1.0506199999999999,1.05041,1.05047,60,4,0
1737738780,1.05051,1.0506199999999999,1.05035,1.05037,65,4,0
1737738840,1.05038,1.0504,1.0501,1.05019,70,4,0
1737738900,1.0501800000000001,1.0501800000000001,1.04975,1.04981,65,4,0
1737738960,1.0498,1.05011,1.0498,1.04998,58,4,0
1737739020,1.04996,1.05017,1.04995,1.04996,55,4,0
1737739080,1.04998,1.05005,1.04979,1.04986,61,4,0
1737739140,1.04986,1.05,1.0498,1.04985,57,4,0
1737739200,1.04985,1.0503,1.04985,1.05019,59,4,0
1737739260,1.0501800000000001,1.0503,1.05009,1.05017,53,4,0
1737739320,1.05017,1.05041,1.05008,1.05039,50,4,0
1737739380,1.05039,1.05056,1.05038,1.05049,58,4,0
1737739440,1.05051,1.05085,1.05049,1.05065,62,4,0
1737739500,1.05064,1.05066,1.05032,1.05039,62,4,0
1737739560,1.05038,1.05039,1.05016,1.05016,64,4,0
1737739620,1.05017,1.0502,1.05,1.05004,55,4,0
1737739680,1.05003,1.05025,1.05003,1.05016,42,4,0
1737739740,1.05015,1.0502,1.05009,1.05019,56,4,0
1737739800,1.0502,1.05052,1.0502,1.05024,63,4,0
1737739860,1.05025,1.05034,1.05015,1.05024,63,4,0
1737739920,1.05024,1.05033,1.05009,1.0503,37,4,0
1737739980,1.05029,1.05045,1.05019,1.05044,49,4,0
1737740040,1.05044,1.05056,1.0504,1.05044,59,4,0
1737740100,1.0504,1.05041,1.0501800000000001,1.05035,55,4,0
1737740160,1.05036,1.05083,1.05036,1.05067,64,4,0
1737740220,1.05066,1.05071,1.05044,1.05053,53,4,0
1737740280,1.05054,1.05069,1.0505,1.05059,51,4,0
1737740340,1.0506,1.05084,1.05051,1.05077,57,4,0
1737740400,1.05078,1.05103,1.05078,1.05091,57,4,0
1737740460,1.05094,1.05114,1.05086,1.0511,50,4,0
1737740520,1.051,1.05109,1.05095,1.05105,56,4,0
1737740580,1.05104,1.05104,1.05096,1.05098,40,4,0
1737740640,1.05099,1.05104,1.05095,1.05099,31,4,0
1737740700,1.05098,1.05108,1.0506,1.0506199999999999,52,4,0
1737740760,1.05064,1.05106,1.05043,1.051,80,4,0
1737740820,1.05094,1.05102,1.05074,1.05096,63,5,0
1737740880,1.05097,1.05121,1.05097,1.05115,54,5,0
1737740940,1.05122,1.05128,1.05114,1.05114,52,5,0
1737741000,1.05115,1.05119,1.05111,1.05119,40,4,0
1737741060,1.05121,1.0518399999999999,1.05121,1.05183,58,4,0
1737741120,1.05185,1.05204,1.05176,1.05176,88,4,0
1737741180,1.05175,1.05194,1.05154,1.05155,69,4,0
1737741240,1.05158,1.05171,1.05152,1.0517,66,4,0
1737741300,1.0517,1.05176,1.05151,1.05174,74,4,0
1737741360,1.05174,1.05188,1.05171,1.0518,72,3,0
1737741420,1.05179,1.05187,1.05163,1.05178,75,4,0
1737741480,1.05183,1.0519,1.05164,1.05189,78,4,0
1737741540,1.05187,1.05188,1.05163,1.05163,67,4,0
1737741600,1.05161,1.05177,1.05153,1.05173,77,4,0
1737741660,1.05173,1.05202,1.05162,1.05173,81,4,0
1737741720,1.05172,1.05179,1.05147,1.05177,71,4,0
1737741780,1.05179,1.0518399999999999,1.05162,1.0517,68,4,0
1737741840,1.0518,1.05183,1.05147,1.05165,65,4,0
1737741900,1.0516,1.05172,1.05147,1.05148,61,4,0
1737741960,1.05149,1.05152,1.05131,1.05133,48,4,0
1737742020,1.05133,1.05148,1.05124,1.05129,46,4,0
1737742080,1.05128,1.0514000000000001,1.05122,1.05139,51,4,0
1737742140,1.05139,1.05143,1.05116,1.05143,57,4,0
1737742200,1.05143,1.05167,1.05143,1.05149,56,4,0
1737742260,1.05148,1.05149,1.05127,1.05138,46,4,0
1737742320,1.05138,1.05159,1.05133,1.05134,41,4,0
1737742380,1.05136,1.05137,1.05118,1.05122,49,4,0
1737742440,1.05122,1.05142,1.05118,1.05142,56,4,0
1737742500,1.05144,1.05144,1.05114,1.05127,56,4,0
1737742560,1.05128,1.05128,1.05098,1.05101,47,4,0
1737742620,1.05101,1.05104,1.05089,1.0509,47,4,0
1737742680,1.05091,1.05107,1.05091,1.05095,45,4,0
1737742740,1.05094,1.05106,1.05091,1.05106,47,4,0
1737742800,1.05109,1.05129,1.05102,1.05128,45,4,0
1737742860,1.05128,1.05138,1.0512299999999999,1.05129,42,4,0
1737742920,1.05129,1.0513,1.05109,1.05115,43,4,0
1737742980,1.05115,1.05129,1.05112,1.05115,37,4,0
1737743040,1.05116,1.05147,1.05115,1.05144,47,4,0
1737743100,1.05144,1.05145,1.0513,1.05134,43,4,0
1737743160,1.05134,1.0515,1.05131,1.05139,46,4,0
1737743220,1.0514000000000001,1.0514000000000001,1.05129,1.05135,42,4,0
1737743280,1.05135,1.0514000000000001,1.05118,1.05139,52,4,0
1737743340,1.0514000000000001,1.05148,1.05136,1.05136,44,4,0
1737743400,1.05136,1.05144,1.05134,1.05143,32,4,0
1737743460,1.05144,1.0517,1.05143,1.05168,35,4,0
1737743520,1.05167,1.05169,1.05146,1.05149,37,4,0
1737743580,1.05149,1.0517,1.05147,1.05153,50,4,0
1737743640,1.05154,1.05159,1.05142,1.05144,37,4,0
1737743700,1.05145,1.05155,1.05144,1.05147,35,4,0
1737743760,1.05147,1.05154,1.05138,1.05139,23,4,0
1737743820,1.0514000000000001,1.0514000000000001,1.05118,1.05136,39,4,0
1737743880,1.05135,1.05136,1.05115,1.05119,30,4,0
1737743940,1.05118,1.05131,1.05118,1.05129,27,4,0
1737744000,1.05129,1.0513,1.05125,1.05129,20,4,0
1737744060,1.0513,1.05146,1.05125,1.05144,32,4,0
1737744120,1.05145,1.0516,1.05136,1.0516,27,4,0
1737744180,1.0516,1.05169,1.05149,1.05151,35,4,0
1737744240,1.05152,1.05159,1.05135,1.05135,35,4,0
1737744300,1.05135,1.05167,1.05124,1.05159,52,4,0
1737744360,1.05159,1.0517,1.05109,1.05119,51,4,0
1737744420,1.05118,1.05124,1.05104,1.05106,36,4,0
1737744480,1.05106,1.05121,1.05103,1.0512,35,4,0
1737744540,1.05119,1.05119,1.05102,1.0511,26,4,0
1737744600,1.05111,1.05131,1.05108,1.05131,43,4,0
1737744660,1.05131,1.05135,1.05094,1.05103,47,4,0
1737744720,1.051,1.05105,1.05067,1.05068,50,4,0
1737744780,1.05069,1.05077,1.05045,1.05069,53,4,0
1737744840,1.0507,1.05124,1.05069,1.05122,70,4,0
1737744900,1.05115,1.05139,1.05107,1.0513,60,4,0
1737744960,1.05128,1.05133,1.05108,1.0512299999999999,44,4,0
1737745020,1.05121,1.05126,1.0511,1.05118,44,4,0
1737745080,1.05119,1.05131,1.05118,1.05131,35,4,0
1737745140,1.05129,1.05147,1.05125,1.05145,48,4,0
1737745200,1.05142,1.05145,1.05128,1.05132,47,4,0
1737745260,1.0513,1.05148,1.05127,1.05137,40,4,0
1737745320,1.05137,1.05147,1.05135,1.05142,43,4,0
1737745380,1.0514000000000001,1.05154,1.0514000000000001,1.05148,42,4,0
1737745440,1.05147,1.05153,1.0514000000000001,1.05148,35,4,0
1737745500,1.05148,1.0515,1.05138,1.05147,40,4,0
1737745560,1.05147,1.05175,1.05147,1.05173,44,4,0
1737745620,1.05172,1.05186,1.0517,1.05171,37,4,0
1737745680,1.05171,1.0518399999999999,1.05171,1.05182,26,4,0
1737745740,1.05182,1.05194,1.05181,1.05194,38,4,0
1737745800,1.05195,1.052,1.0518,1.0518,33,4,0
1737745860,1.05176,1.05183,1.05164,1.05165,37,4,0
1737745920,1.05164,1.05178,1.05163,1.05178,28,4,0
1737745980,1.05177,1.05196,1.05177,1.0519,34,4,0
1737746040,1.05189,1.05196,1.05187,1.0519,42,4,0
1737746100,1.0519,1.05191,1.05179,1.05181,20,4,0
1737746160,1.05182,1.05199,1.05182,1.05199,27,4,0
1737746220,1.05196,1.05214,1.05195,1.0521,21,4,0
1737746280,1.05211,1.05213,1.0519,1.05192,26,4,0
1737746340,1.05191,1.05203,1.05189,1.05197,33,4,0
1737746400,1.05197,1.05197,1.05191,1.05194,28,4,0
1737746460,1.05193,1.05209,1.05185,1.05207,54,4,0
1737746520,1.05206,1.05206,1.05185,1.0519,32,4,0
1737746580,1.05189,1.05191,1.05178,1.05181,27,4,0
1737746640,1.05183,1.0519,1.05174,1.05175,42,4,0
1737746700,1.05173,1.05173,1.0516,1.05165,37,4,0
1737746760,1.05165,1.05174,1.05164,1.05164,41,4,0
1737746820,1.05164,1.05165,1.05133,1.05142,40,4,0
1737746880,1.05139,1.05143,1.05128,1.05132,28,4,0
1737746940,1.05132,1.05133,1.05124,1.05127,33,4,0
1737747000,1.05126,1.05131,1.05122,1.05122,35,4,0
1737747060,1.05121,1.0513,1.0512,1.05125,33,4,0
1737747120,1.05124,1.05145,1.05122,1.05144,38,4,0
1737747180,1.05145,1.0515,1.05138,1.05149,20,4,0
1737747240,1.0515,1.05154,1.05141,1.05154,26,4,0
1737747300,1.05153,1.05159,1.05143,1.05148,31,4,0
1737747360,1.05149,1.05153,1.05142,1.05149,23,4,0
1737747420,1.05149,1.05163,1.05148,1.05162,25,4,0
1737747480,1.05163,1.05169,1.05147,1.05169,28,4,0
1737747540,1.05169,1.05177,1.05154,1.05154,30,4,0
1737747600,1.05154,1.05156,1.0514000000000001,1.05149,42,4,0
1737747660,1.0515,1.05154,1.05146,1.05149,24,4,0
1737747720,1.0515,1.05153,1.05146,1.05148,28,4,0
1737747780,1.05148,1.05165,1.05148,1.05165,32,4,0
1737747840,1.05167,1.05167,1.0515,1.05153,26,4,0
1737747900,1.05153,1.05156,1.05153,1.05154,13,4,0
1737747960,1.05153,1.05155,1.05124,1.05127,35,4,0
1737748020,1.05126,1.05128,1.0512299999999999,1.05128,26,4,0
1737748080,1.0513,1.0513,1.05118,1.05118,28,4,0
1737748140,1.05121,1.05125,1.05107,1.05108,33,4,0
1737748200,1.05107,1.05109,1.05098,1.051,26,4,0
1737748260,1.051,1.05117,1.051,1.05116,24,4,0
1737748320,1.05116,1.05116,1.05108,1.05115,20,4,0
1737748380,1.05115,1.05122,1.05101,1.05107,31,4,0
1737748440,1.05106,1.05121,1.05105,1.0512,29,4,0
1737748500,1.0512,1.05129,1.05114,1.05124,28,4,0
1737748560,1.05124,1.05125,1.05113,1.05121,42,4,0
1737748620,1.05122,1.05134,1.05117,1.05131,36,4,0
1737748680,1.0513,1.05134,1.05117,1.05128,46,4,0
1737748740,1.05127,1.05128,1.0511,1.0511,37,4,0
1737748800,1.05108,1.05113,1.0509,1.05112,36,4,0
1737748860,1.05113,1.05118,1.05094,1.05102,44,4,0
1737748920,1.051,1.05104,1.0507900000000001,1.05081,35,4,0
1737748980,1.0508,1.05085,1.05074,1.05085,30,4,0
1737749040,1.05085,1.05087,1.05074,1.0508,23,4,0
1737749100,1.0507900000000001,1.05085,1.05073,1.05075,26,4,0
1737749160,1.05074,1.05094,1.05074,1.05094,15,4,0
1737749220,1.05095,1.05096,1.05067,1.05073,33,4,0
1737749280,1.05074,1.05077,1.05065,1.05069,29,4,0
1737749340,1.0507,1.0508,1.05066,1.05066,23,4,0
1737749400,1.05068,1.05074,1.05068,1.05069,21,4,0
1737749460,1.0507,1.05081,1.05065,1.05081,28,4,0
1737749520,1.05082,1.0509,1.05069,1.0507,27,4,0
1737749580,1.0507,1.0507,1.05059,1.05063,26,4,0
1737749640,1.05063,1.05093,1.05058,1.05087,33,4,0
1737749700,1.05087,1.05092,1.05078,1.0507900000000001,26,5,0
1737749760,1.05078,1.05078,1.05053,1.05057,31,4,0
1737749820,1.05053,1.05058,1.05047,1.05048,28,4,0
1737749880,1.05048,1.05052,1.05043,1.05048,19,4,0
1737749940,1.05048,1.05054,1.05045,1.05046,19,4,0
1737750000,1.05047,1.05048,1.05034,1.05036,26,4,0
1737750060,1.05037,1.05038,1.05022,1.05035,31,4,0
1737750120,1.05038,1.05038,1.05016,1.0502,21,4,0
1737750180,1.05019,1.05034,1.05019,1.05029,30,4,0
1737750240,1.05029,1.05049,1.05027,1.05049,36,4,0
1737750300,1.05048,1.05048,1.05039,1.05043,36,4,0
1737750360,1.05043,1.05043,1.05023,1.05023,24,4,0
1737750420,1.05023,1.05034,1.05022,1.05029,27,4,0
1737750480,1.05029,1.05029,1.05025,1.05029,18,4,0
1737750540,1.05029,1.0503,1.05023,1.05027,21,4,0
1737750600,1.05028,1.05041,1.05028,1.05038,18,4,0
1737750660,1.05036,1.0504,1.05029,1.05039,18,4,0
1737750720,1.0504,1.0504,1.05032,1.05034,21,4,0
1737750780,1.05034,1.05034,1.05025,1.05028,27,4,0
1737750840,1.05028,1.0503,1.0501800000000001,1.0501800000000001,28,4,0
1737750900,1.0501800000000001,1.0502,1.05013,1.05015,12,4,0
1737750960,1.05014,1.05026,1.05008,1.05008,23,4,0
1737751020,1.05009,1.05023,1.05007,1.05008,36,4,0
1737751080,1.05008,1.05009,1.04994,1.04997,23,4,0
1737751140,1.04998,1.05009,1.04988,1.0500099999999999,29,4,0
1737751200,1.0500099999999999,1.0500099999999999,1.04987,1.04994,17,4,0
1737751260,1.04994,1.04994,1.04988,1.04988,9,4,0
1737751320,1.04988,1.04988,1.04978,1.04979,12,4,0
1737751380,1.04978,1.04981,1.04978,1.04979,7,4,0
1737751440,1.0498,1.0498,1.04978,1.04979,8,4,0
1737751500,1.0498,1.04983,1.04965,1.04967,27,4,0
1737751560,1.04969,1.04974,1.04965,1.04969,18,4,0
1737751620,1.04969,1.0497,1.0495700000000001,1.04958,17,4,0
1737751680,1.04959,1.04969,1.0495700000000001,1.04964,35,4,0
1737751740,1.04965,1.0497,1.04963,1.04969,19,4,0
1737751800,1.04969,1.04969,1.04944,1.04946,24,5,0
1737751860,1.04946,1.04955,1.04939,1.04954,30,4,0
1737751920,1.0495,1.04959,1.04949,1.0495700000000001,19,4,0
1737751980,1.0495700000000001,1.04959,1.04949,1.04949,27,4,0
1737752040,1.04951,1.04963,1.04949,1.04963,14,4,0
1737752100,1.04962,1.04966,1.04958,1.04959,14,4,0
1737752160,1.0496,1.04964,1.04954,1.04958,17,4,0
1737752220,1.0496,1.04963,1.04951,1.0496,31,4,0
1737752280,1.04959,1.04961,1.04949,1.0495,23,4,0
1737752340,1.04952,1.04952,1.0493999999999999,1.0495,39,4,0
1737752400,1.04953,1.04956,1.04939,1.04942,31,4,0
1737752460,1.0493999999999999,1.04944,1.04934,1.04941,23,4,0
1737752520,1.04941,1.04946,1.04934,1.04934,18,4,0
1737752580,1.04934,1.04944,1.04933,1.04943,33,4,0
1737752640,1.04943,1.04943,1.04926,1.04929,21,4,0
1737752700,1.04929,1.04935,1.04927,1.0493,15,4,0
1737752760,1.04931,1.04931,1.04928,1.0493,9,4,0
1737752820,1.04929,1.04929,1.04924,1.04928,12,4,0
1737752880,1.04928,1.0493,1.04928,1.0493,7,0,0
1737752940,1.04931,1.04931,1.04925,1.0493,20,5,0
1737753000,1.04931,1.04931,1.04925,1.04925,14,5,0
1737753060,1.04925,1.04925,1.04919,1.0492,18,5,0
1737753120,1.0492,1.04925,1.04919,1.04919,18,5,0
1737753180,1.0492,1.04945,1.04919,1.04945,21,4,0
1737753240,1.04945,1.04948,1.04934,1.04947,23,5,0
1737753300,1.0495,1.04951,1.04943,1.0495,16,4,0
1737753360,1.04951,1.04953,1.04948,1.04952,31,5,0
1737753420,1.04952,1.04952,1.04938,1.04939,27,5,0
1737753480,1.04935,1.04945,1.04935,1.04943,22,5,0
1737753540,1.04944,1.04946,1.04939,1.04945,28,5,0
1737753600,1.04945,1.04948,1.04945,1.04946,18,5,0
1737753660,1.04948,1.04948,1.04944,1.04945,13,5,0
1737753720,1.04945,1.04946,1.04939,1.0493999999999999,10,5,0
1737753780,1.0493999999999999,1.04942,1.04938,1.04941,12,5,0
1737753840,1.04941,1.04943,1.0493999999999999,1.04942,26,5,0
1737753900,1.04941,1.04942,1.04935,1.04936,10,5,0
1737753960,1.04936,1.04948,1.04936,1.04944,25,5,0
1737754020,1.04944,1.0495,1.04944,1.04949,20,5,0
1737754080,1.04949,1.0495,1.04944,1.04948,22,5,0
1737754140,1.04948,1.04951,1.04946,1.0495,20,4,0
1737754200,1.0495,1.04971,1.0495,1.04969,21,4,0
1737754260,1.04966,1.04969,1.04963,1.04968,19,4,0
1737754320,1.04968,1.04977,1.04964,1.04965,21,4,0
1737754380,1.04965,1.04967,1.04964,1.04966,21,4,0
1737754440,1.04965,1.04971,1.04964,1.04964,17,4,0
1737754500,1.04965,1.0497,1.04965,1.04969,19,4,0
1737754560,1.04969,1.04977,1.04968,1.04973,17,4,0
1737754620,1.04973,1.04984,1.0497,1.0498,15,4,0
1737754680,1.0498,1.0498,1.04966,1.04968,22,4,0
1737754740,1.04966,1.04966,1.04954,1.04956,26,4,0
1737754800,1.0495700000000001,1.0497,1.04955,1.04956,30,4,0
1737754860,1.04956,1.04959,1.04951,1.04958,30,4,0
1737754920,1.04958,1.04958,1.0495,1.04954,16,4,0
1737754980,1.04955,1.04966,1.0495,1.04965,25,4,0
1737755040,1.04965,1.04971,1.04964,1.04964,23,4,0
1737755100,1.04964,1.04964,1.04954,1.04961,12,4,0
1737755160,1.0496,1.04966,1.0496,1.04963,21,4,0
1737755220,1.04966,1.04971,1.0495,1.0495,24,4,0
1737755280,1.04949,1.04965,1.04949,1.04964,25,4,0
1737755340,1.04963,1.04965,1.04956,1.04958,29,4,0
1737755400,1.04958,1.04961,1.04956,1.04961,7,4,0
1737755460,1.04961,1.04961,1.0496,1.0496,12,4,0
1737755520,1.04961,1.04961,1.04919,1.04925,34,4,0
1737755580,1.04926,1.04932,1.04924,1.04931,20,4,0
1737755640,1.04931,1.04942,1.0493,1.04941,16,4,0
1737755700,1.04945,1.04945,1.04936,1.04941,17,4,0
1737755760,1.04942,1.04948,1.04941,1.04946,18,4,0
1737755820,1.04947,1.04952,1.04934,1.04936,33,4,0
1737755880,1.04936,1.04941,1.04926,1.04941,38,4,0
1737755940,1.04941,1.04956,1.04941,1.04953,36,4,0
1737756000,1.04945,1.04945,1.04921,1.04925,45,4,0
1737756060,1.04923,1.04927,1.04909,1.04922,37,4,0
1737756120,1.04921,1.04932,1.04921,1.04927,18,4,0
1737756180,1.04927,1.04932,1.04917,1.04922,28,4,0
1737756240,1.04922,1.04922,1.04917,1.04917,15,4,0
1737756300,1.04916,1.04919,1.04916,1.04919,9,4,0
1737756360,1.04918,1.04919,1.04904,1.04916,29,4,0
1737756420,1.04916,1.0492,1.0491,1.04912,21,4,0
1737756480,1.04913,1.04917,1.04909,1.04916,22,4,0
